f_Hz,mean_psd,std_psd,se_psd,n
0.0,6.042079954568204e-18,6.873704068011005e-18,2.173656081687971e-19,1000
0.00998003992015968,0.001022371512519635,0.0007371869730909367,2.3311898963726177e-05,1000
0.01996007984031936,0.0011403297944077623,0.0007611194390224485,2.4068709987405778e-05,1000
0.029940119760479042,0.0013765111521193713,0.0008455775639919229,2.673951040551256e-05,1000
0.03992015968063872,0.0018864389320551208,0.001081810923280657,3.42098651521655e-05,1000
0.0499001996007984,0.0034184026932045013,0.0019002085169649806,6.008986942860045e-05,1000
0.059880239520958084,0.03967633307629473,0.022390271909474832,0.0007080425666442787,1000
0.06986027944111776,0.004043743537387348,0.002305720275934948,7.291327719186358e-05,1000
0.07984031936127745,0.002034008220316545,0.0011593664913689794,3.66623875560392e-05,1000
0.08982035928143713,0.001455556367948353,0.000823084010637847,2.6028201792818565e-05,1000
0.0998003992015968,0.001203754725297868,0.0006772537380136488,2.14166436598609e-05,1000
0.10978043912175649,0.0010756632712179564,0.0006057220251972199,1.915461228553117e-05,1000
0.11976047904191617,0.001007484448487429,0.0005698939831348523,1.8021630115317186e-05,1000
0.12974051896207583,0.00097345448325814,0.0005536302620256304,1.7507326095968174e-05,1000
0.13972055888223553,0.0009619263805918588,0.0005489628944257578,1.7359730973039464e-05,1000
0.14970059880239522,0.0009669457823639351,0.000552660206619185,1.7476650250558897e-05,1000
0.1596806387225549,0.000986279887429812,0.0005629321408405081,1.7801477331706985e-05,1000
0.16966067864271456,0.0010201877115905526,0.0005795504697550638,1.832699503446528e-05,1000
0.17964071856287425,0.0010720425724443348,0.0006044093315037246,1.9113101266115327e-05,1000
0.18962075848303395,0.0011526233029404453,0.0006439857914672877,2.0364618818228563e-05,1000
0.1996007984031936,0.001301372680824537,0.0007213456767891478,2.2810953189693625e-05,1000
0.20958083832335328,0.0017596148527135008,0.0009789569529725546,3.095733702651616e-05,1000
0.21956087824351297,0.03468579988335207,0.01932233317572529,0.0006110258254392642,1000
0.22954091816367267,0.0019540444104506056,0.0010424721572360564,3.29658641417512e-05,1000
0.23952095808383234,0.0016479291529311719,0.0008964700000989058,2.8348870543239146e-05,1000
0.249500998003992,0.0017429323876454207,0.0009665247329556425,3.056419571025837e-05,1000
0.25948103792415167,0.001993599169002254,0.0011089337374639023,3.506756384589125e-05,1000
0.2694610778443114,0.0024658522702229566,0.0013702920568971543,4.333243959432049e-05,1000
0.27944111776447106,0.0035532572363105638,0.0019945200683716465,6.307226254969166e-05,1000
0.2894211576846307,0.008735267541730946,0.004977894360599865,0.00015741484131203112,1000
0.29940119760479045,0.011360177124162998,0.0064466098191176885,0.00020385970214817982,1000
0.3093812375249501,0.004303335645598125,0.002309069608213611,7.301919237827654e-05,1000
0.3193612774451098,0.003870531262707539,0.002060359109193236,6.515427582926193e-05,1000
0.32934131736526945,0.004674538829203246,0.002540874382968695,8.03495029855602e-05,1000
0.3393213572854291,0.007080864279233254,0.0038966938628093514,0.0001232242795087724,1000
0.34930139720558884,0.017372441347782683,0.009565684053151169,0.0003024934898550886,1000
0.3592814371257485,0.033464444300746875,0.018322728884277155,0.0005794155622407155,1000
0.36926147704590817,0.008718676009852152,0.0047480228338052455,0.0001501456653731169,1000
0.3792415169660679,0.005460699068423166,0.0029400990222959813,9.297409456889476e-05,1000
0.38922155688622756,0.0047627942201115955,0.0025652417123212786,8.11200655980566e-05,1000
0.3992015968063872,0.005768295716293791,0.0032204525185180904,0.00010183965054942752,1000
0.4091816367265469,0.012064944495332462,0.006994641684063107,0.00022118999138395293,1000
0.41916167664670656,0.035892122263890006,0.020919641294698463,0.0006615371432496086,1000
0.4291417165668663,0.007400964436271057,0.004261215306217884,0.00013475145968020374,1000
0.43912175648702595,0.004311432070289956,0.002456383715680322,7.76776734889728e-05,1000
0.4491017964071856,0.003150848432715106,0.0017757479116313022,5.615407951042321e-05,1000
0.45908183632734534,0.0025557717055025475,0.0014231963991460342,4.500542179051584e-05,1000
0.469061876247505,0.00220783598562963,0.0012137125662055547,3.8380961339774606e-05,1000
0.47904191616766467,0.0019962372454551416,0.001084283960838556,3.4288069466386515e-05,1000
0.48902195608782434,0.0018753603748586682,0.001009886241704442,3.193540701453361e-05,1000
0.499001996007984,0.001828288128661417,0.0009792560073869172,3.09667939574533e-05,1000
0.5089820359281437,0.0018549447490312566,0.0009887045707055997,3.126558376448686e-05,1000
0.5189620758483033,0.001968945193716469,0.0010441578739883496,3.301917118602268e-05,1000
0.5289421157684631,0.0022053066747894467,0.0011626856351050195,3.676734809691287e-05,1000
0.5389221556886228,0.0026381890263769492,0.0013950005512251744,4.411379079061944e-05,1000
0.5489021956087824,0.0034689149356824374,0.001848816433064909,5.84647090403335e-05,1000
0.5588822355289421,0.0053802084451877626,0.002888072474488293,9.132887067021541e-05,1000
0.5688622754491018,0.01295368516305993,0.007019465937581517,0.00022197500320726918,1000
0.5788423153692615,0.02997328684576431,0.016385316609924754,0.0005181492067035093,1000
0.5888223552894212,0.007028671859565914,0.003868602190155993,0.00012233594282008763,1000
0.5988023952095809,0.004051240807064024,0.0022370614648968747,7.074209494866936e-05,1000
0.6087824351297405,0.0028980324367062966,0.001599769291426816,5.058914691702418e-05,1000
0.6187624750499002,0.002295975309500319,0.0012649536611884814,4.000134703924536e-05,1000
0.6287425149700598,0.0019349729755648098,0.0010619817761604651,3.3582812462581754e-05,1000
0.6387225548902196,0.0017028982685156813,0.0009310457366033461,2.9442251334557743e-05,1000
0.6487025948103793,0.0015519518653909546,0.0008464259895736471,2.6766339978146578e-05,1000
0.6586826347305389,0.0014618760949167086,0.0007977270058489576,2.522634289509169e-05,1000
0.6686626746506986,0.00143103912019545,0.0007829648124054534,2.475952134967691e-05,1000
0.6786427145708582,0.0014789035574281557,0.0008158187429570798,2.579845385599823e-05,1000
0.688622754491018,0.0016826632675097388,0.0009456504795754959,2.990409385889105e-05,1000
0.6986027944111777,0.0023935175265201287,0.0013904218430772879,4.396899932573451e-05,1000
0.7085828343313373,0.008619621451621944,0.005150431213694357,0.00016287093567299578,1000
0.718562874251497,0.004162611290050085,0.0024045531798856973,7.603864803439379e-05,1000
0.7285429141716567,0.0021258063394322046,0.0011564761883531105,3.65709881494572e-05,1000
0.7385229540918163,0.0019406622212513752,0.0010226429820911205,3.233881056594722e-05,1000
0.7485029940119761,0.0023154483393233553,0.0012369749345795117,3.911658201809033e-05,1000
0.7584830339321358,0.003634836746425887,0.0019928269959189914,6.301872289775088e-05,1000
0.7684630738522954,0.012079192921567785,0.0067554585060747826,0.00021362635517954738,1000
0.7784431137724551,0.008379742468508962,0.00473250279299082,0.00014965487858959332,1000
0.7884231536926147,0.0031734689825697756,0.0017910424857827524,5.66377364120324e-05,1000
0.7984031936127745,0.002012859660198556,0.001132792565615269,3.5822046238499876e-05,1000
0.8083832335329342,0.0015115385712640985,0.0008458968951414184,2.6749608543115016e-05,1000
0.8183632734530938,0.0012345467891104135,0.000687478021567648,2.1739963894601285e-05,1000
0.8283433133732535,0.0010596080550648425,0.0005877639842079962,1.8586729167125064e-05,1000
0.8383233532934131,0.000938880606320662,0.0005200335006919847,1.6444903217774204e-05,1000
0.8483033932135728,0.000850476838240609,0.0004709609578117861,1.4893093156997137e-05,1000
0.8582834331337326,0.0007826387962557749,0.000433938674451367,1.372234576100637e-05,1000
0.8682634730538922,0.0007286639108505011,0.0004050938131501291,1.2810191155970768e-05,1000
0.8782435129740519,0.0006844836780331385,0.00038199243284850194,1.2079661367501875e-05,1000
0.8882235528942116,0.0006475169377366601,0.00036299605077907537,1.1478943021080167e-05,1000
0.8982035928143712,0.0006160228530579512,0.0003470204752768864,1.0973750965891112e-05,1000
0.908183632734531,0.0005887783442595755,0.00033333773007721907,1.0541064571144272e-05,1000
0.9181636726546907,0.0005649196770028963,0.00032140823793826894,1.016382090626271e-05,1000
0.9281437125748503,0.0005437920419062753,0.00031087452660963274,9.83071570613062e-06,1000
0.93812375249501,0.0005248739185707992,0.00030152219494588943,9.534969011223212e-06,1000
0.9481037924151696,0.0005077851463887838,0.00029315468845857,9.27036522286157e-06,1000
