f_Hz,mean_psd,std_psd,se_psd,n
0.0,6.2544987485886134e-18,7.13296014271745e-18,2.2556400510186847e-19,1000
0.00998003992015968,0.0010230924057391955,0.0007621525267634148,2.4101379090248296e-05,1000
0.01996007984031936,0.001146437697741685,0.0007899431294361694,2.4980195110194973e-05,1000
0.029940119760479042,0.0013914203894339148,0.0008846096300260994,2.7973812710013495e-05,1000
0.03992015968063872,0.0019180706015568744,0.0011427962479343954,3.613839044967183e-05,1000
0.0499001996007984,0.0035011010233209515,0.0020090362783371798,6.353130541453486e-05,1000
0.059880239520958084,0.04099660001832095,0.023272065277391944,0.0007359273213267679,1000
0.06986027944111776,0.004192647737452801,0.002357895280494399,7.456319570523893e-05,1000
0.07984031936127745,0.002106873623014651,0.0011645058702779282,3.682490898714829e-05,1000
0.08982035928143713,0.0014983109877770638,0.0008180862965909172,2.5870160197993405e-05,1000
0.0998003992015968,0.0012274153087829694,0.0006718695269594967,2.124637995651913e-05,1000
0.10978043912175649,0.0010871364593388207,0.0005999569089563978,1.897230330256491e-05,1000
0.11976047904191617,0.0010101743720710948,0.0005641620637048835,1.784037090768443e-05,1000
0.12974051896207583,0.0009695603829492442,0.0005477731119611904,1.732210674795785e-05,1000
0.13972055888223553,0.0009525211698585425,0.0005433197193604736,1.7181278108625793e-05,1000
0.14970059880239522,0.0009530884791085095,0.0005466404566822316,1.7286289043104616e-05,1000
0.1596806387225549,0.0009687695019418764,0.0005556724194804117,1.7571904784946186e-05,1000
0.16966067864271456,0.0009995026943777042,0.0005700054223781891,1.8025154133613886e-05,1000
0.17964071856287425,0.0010478768447327962,0.0005918642951169942,1.8716392382997755e-05,1000
0.18962075848303395,0.0011242084090067887,0.0006265429666657203,1.9813028266226292e-05,1000
0.1996007984031936,0.0012672020929291646,0.0006932011251820367,2.1920944321667388e-05,1000
0.20958083832335328,0.0017166599959233593,0.0009170274907157355,2.8998955476506362e-05,1000
0.21956087824351297,0.03403723557653721,0.018818488670745655,0.0005950928632163072,1000
0.22954091816367267,0.0019673572072362987,0.0010329489880764096,3.266471509087564e-05,1000
0.23952095808383234,0.0016768711852091494,0.0008545255529532416,2.7022470661470677e-05,1000
0.249500998003992,0.0017765095199779382,0.000912174025629886,2.8845475434352473e-05,1000
0.25948103792415167,0.002031237912320861,0.0010536757373230783,3.3320152451982156e-05,1000
0.2694610778443114,0.002513990025576775,0.0013207519742726563,4.176584462865703e-05,1000
0.27944111776447106,0.003634654032633274,0.0019571550366879625,6.189067650004369e-05,1000
0.2894211576846307,0.008956423567397067,0.005013227063947225,0.00015853215949671826,1000
0.29940119760479045,0.011592656160968648,0.006586322022988255,0.00020827778995970766,1000
0.3093812375249501,0.004292714405127431,0.0023635987648408124,7.474355571657676e-05,1000
0.3193612774451098,0.003801831884160722,0.0020504217569887037,6.484002916048575e-05,1000
0.32934131736526945,0.004567966105549249,0.002469180734615393,7.808235075992405e-05,1000
0.3393213572854291,0.006911307489158196,0.003748662648720491,0.00011854312149556435,1000
0.34930139720558884,0.016954611205885012,0.009211677949259117,0.00029129883391607774,1000
0.3592814371257485,0.03270271132535249,0.017801361128268984,0.0005629284661651478,1000
0.36926147704590817,0.008597255963040515,0.004615060798560251,0.00014594103663605922,1000
0.3792415169660679,0.005464701854904707,0.0028754923600414596,9.093105252143958e-05,1000
0.38922155688622756,0.004835426419455164,0.002585238451647145,8.175241801852058e-05,1000
0.3992015968063872,0.005926073098682576,0.0033292383738528267,0.00010527976135010097,1000
0.4091816367265469,0.012484447397788532,0.007232909984243282,0.00022872469661181356,1000
