f_Hz,mean_psd,std_psd,se_psd,n
1.4570858283433135,0.00022375821374353682,0.0001551604329263765,4.906603707851347e-06,1000
1.467065868263473,0.000221986986304318,0.00015427002037335602,4.878446390603845e-06,1000
1.4770459081836327,0.00022025949986247546,0.00015340056437056343,4.850951777662542e-06,1000
1.4870259481037924,0.00021857431344638096,0.00015255142395871686,4.824099600115256e-06,1000
1.4970059880239521,0.0002169300551525632,0.00015172198817112038,4.79787053749865e-06,1000
1.5069860279441119,0.00021532541807191085,0.0001509116740418835,4.7722461548126055e-06,1000
1.5169660678642716,0.00021375915650515925,0.00015011992478772222,4.747208845023713e-06,1000
1.526946107784431,0.00021223008244247848,0.00014934620814700591,4.722741776541336e-06,1000
1.5369261477045908,0.00021073706228398232,0.00014859001486216636,4.698828845227162e-06,1000
1.5469061876247505,0.00020927901377761667,0.00014785085729683475,4.6754546306652355e-06,1000
1.5568862275449102,0.0002078549031480453,0.0001471282681871908,4.652604356676155e-06,1000
1.56686626746507,0.00020646374238512307,0.00014642179953761373,4.630263856394487e-06,1000
1.5768463073852295,0.00020510458665484634,0.00014573102168179798,4.608419542578635e-06,1000
1.5868263473053892,0.00020377653179274945,0.00014505552253705055,4.587058384029658e-06,1000
1.596806387225549,0.0002024787118463967,0.00014439490707225742,4.5661678887668875e-06,1000
1.6067864271457086,0.00020121029665803178,0.00014374879697779194,4.545736093589513e-06,1000
1.6167664670658684,0.00019997048952367005,0.00014311683046458958,4.52575155772277e-06,1000
1.6267465069860279,0.0001987585250177254,0.00014249866204878533,4.506203356007575e-06,1000
1.6367265469061876,0.00019757366709925817,0.00014189396214425045,4.4870810660154096e-06,1000
1.6467065868263473,0.00019641520758341774,0.00014130241633444427,4.468374745022246e-06,1000
1.656686626746507,0.00019528246497210535,0.00014072372432222393,4.450074896798624e-06,1000
1.6666666666666667,0.0001941747835422444,0.00014015759868985306,4.432172432397672e-06,1000
1.6766467065868262,0.00019309153254714237,0.00013960376365999643,4.41465863097433e-06,1000
1.686626746506986,0.00019203210541162688,0.00013906195401198053,4.397525105514486e-06,1000
1.6966067864271457,0.00019099591886304675,0.00013853191422176706,4.380763775638562e-06,1000
1.7065868263473054,0.00018998241199638248,0.00013801339781668835,4.36436684719645e-06,1000
1.7165668662674651,0.00018899104530228293,0.00013750616689484532,4.3483267970695415e-06,1000
1.7265469061876249,0.00018802129969366544,0.00013700999175104826,4.332636361341939e-06,1000
1.7365269461077844,0.00018707267556017864,0.00013652465056123515,4.317288525320883e-06,1000
1.746506986027944,0.00018614469186942572,0.00013604992909268233,4.302276514372814e-06,1000
1.7564870259481038,0.00018523688532420183,0.00013558562042136123,4.287593784985402e-06,1000
1.7664670658682635,0.00018434880957774274,0.00013513152464842177,4.2732340158019685e-06,1000
1.7764471057884232,0.00018348003450412045,0.0001346874486148198,4.259191098597212e-06,1000
1.7864271457085827,0.00018263014551825644,0.0001342532056171691,4.2454591292916586e-06,1000
1.7964071856287425,0.0001817987429389962,0.00013382861512953334,4.232032399153952e-06,1000
1.8063872255489022,0.00018098544138894687,0.00013341350253579003,4.218905386337462e-06,1000
1.816367265469062,0.00018018986922581866,0.0001330076988760327,4.206072747860811e-06,1000
1.8263473053892216,0.00017941166800128927,0.0001326110406089164,4.193529312092582e-06,1000
1.8363273453093814,0.00017865049194471978,0.0001322233693903454,4.181270071752808e-06,1000
1.8463073852295409,0.00017790600747004273,0.00013184453186774718,4.169290177407349e-06,1000
1.8562874251497006,0.0001771778927048155,0.00013147437948848783,4.157584931409448e-06,1000
1.8662674650698603,0.00017646583704080743,0.00013111276832067278,4.146149782232959e-06,1000
1.87624750499002,0.00017576954070563496,0.00013075955888457622,4.134980319141671e-06,1000
1.8862275449101797,0.00017508871435496296,0.0001304146159931081,4.124072267144436e-06,1000
1.8962075848303392,0.0001744230786847197,0.00013007780859997982,4.1134214821937445e-06,1000
1.906187624750499,0.00017377236406269632,0.0001297490096544825,4.103023946593414e-06,1000
1.9161676646706587,0.00017313631017881132,0.0001294280959620391,4.092875764588855e-06,1000
1.9261477045908184,0.00017251466571328378,0.0001291149480498767,4.08297315811926e-06,1000
1.9361277445109781,0.00017190718802190488,0.00012880945003732318,4.073312462716022e-06,1000
1.9461077844311376,0.00017131364283761263,0.00012851148951034658,4.063890123535321e-06,1000
1.9560878243512974,0.00017073380398756642,0.00012822095740002389,4.05470269151497e-06,1000
1.966067864271457,0.0001701674531249565,0.00012793774786468913,4.045746819647612e-06,1000
1.9760479041916168,0.00016961437947481312,0.00012766175817554136,4.037019259363324e-06,1000
1.9860279441117765,0.0001690743795931149,0.00012739288860550536,4.028516857015085e-06,1000
1.996007984031936,0.0001685472571385568,0.00012713104232116068,4.020236550461272e-06,1000
2.0059880239520957,0.00016803282265636217,0.0001268761252775464,4.012175365739095e-06,1000
2.0159680638722555,0.00016753089337358845,0.00012662804611565122,4.004330413822952e-06,1000
2.025948103792415,0.00016704129300540882,0.00012638671606240203,3.9966988874617804e-06,1000
2.035928143712575,0.00016656385157189663,0.00012615204883293976,3.989278058088759e-06,1000
2.0459081836327346,0.00016609840522489882,0.00012592396053498787,3.982065272797168e-06,1000
2.0558882235528944,0.00016564479608459435,0.00012570236957508546,3.975057951375221e-06,1000
2.065868263473054,0.0001652028720854074,0.00012548719656646623,3.968253583392943e-06,1000
2.0758483033932134,0.00016477248683095761,0.00012527836423833723,3.96164972533331e-06,1000
2.085828343313373,0.00016435349945778622,0.00012507579734631613,3.95524399776003e-06,1000
2.095808383233533,0.00016394577450762275,0.00012487942258375116,3.949034082513229e-06,1000
2.1057884231536925,0.00016354918180799683,0.0001246891684936501,3.943017719924406e-06,1000
2.1157684630738522,0.00016316359636104472,0.0001245049653809153,3.937192706041059e-06,1000
2.125748502994012,0.00016278889824038696,0.00012432674522456187,3.931556889850777e-06,1000
2.1357285429141717,0.0001624249724960009,0.00012415444158957935,3.926108170494067e-06,1000
2.1457085828343314,0.00016207170906704923,0.00012398798953806026,3.920844494453987e-06,1000
2.155688622754491,0.00016172900270266765,0.00012382732553919368,3.915763852709896e-06,1000
2.165668662674651,0.0001613967528907652,0.00012367238737768363,3.910864277841388e-06,1000
2.1756487025948106,0.00016107486379493162,0.00012352311406011184,3.906143841067223e-06,1000
2.18562874251497,0.00016076324419960224,0.00012337944571871407,3.901600649202467e-06,1000
2.1956087824351296,0.00016046180746368831,0.00012324132351198734,3.897232841515416e-06,1000
2.2055888223552893,0.00016017047148294658,0.00012310868952148142,3.893038586463857e-06,1000
2.215568862275449,0.0001598891586614155,0.00012298148664405118,3.88901607828779e-06,1000
2.2255489021956087,0.0001596177958923488,0.00012285965847877109,3.885163533433344e-06,1000
2.2355289421157685,0.0001593563145491361,0.00012274314920760352,3.881479186779187e-06,1000
2.245508982035928,0.00015910465048681933,0.00012263190346881124,3.8779612876334695e-06,1000
2.255489021956088,0.00015886274405491543,0.00012252586622196084,3.874608095464862e-06,1000
2.2654690618762476,0.0001586305401223901,0.00012242498260321453,3.8714178753264775e-06,1000
2.2754491017964074,0.00015840798811578283,0.00012232919776941438,3.868388892925387e-06,1000
2.285429141716567,0.00015819504207166044,0.0001222384567292384,3.865519409283297e-06,1000
2.2954091816367264,0.00015799166070481325,0.0001221527041594274,3.862807674925143e-06,1000
2.305389221556886,0.00015779780749386235,0.00012207188420372802,3.860251923521104e-06,1000
2.315369261477046,0.00015761345078633247,0.00012199594025175135,3.857850364893497e-06,1000
2.3253493013972055,0.00015743856392567727,0.00012192481469434896,3.855601177281091e-06,1000
2.3353293413173652,0.00015727312540337574,0.00012185844865132014,3.8535024987284526e-06,1000
2.345309381237525,0.00015711711904007193,0.00012179678166616787,3.851552417433283e-06,1000
2.3552894211576847,0.0001569705342009008,0.00012173975136109401,3.849748960836406e-06,1000
2.3652694610778444,0.00015683336605185554,0.00012168729304322628,3.848090083169575e-06,1000
2.375249500998004,0.00015670561586653305,0.00012163933924987891,3.846573651075348e-06,1000
2.385229540918164,0.0001565872913962294,0.00012159581921592757,3.8451974267640074e-06,1000
2.3952095808383236,0.00015647840732187899,0.00012155665823929551,3.843959047948468e-06,1000
2.405189620758483,0.00015637898581467166,0.00012152177690977,3.842856003457313e-06,1000
2.4151696606786426,0.00015628905724515875,0.00012149109014965711,3.8418856028976335e-06,1000
2.4251497005988023,0.00015620866110135752,0.00012146450598811035,3.8410449378958974e-06,1000
2.435129740518962,0.00015613784721084582,0.00012144192394655935,3.8403308310407194e-06,1000
2.4451097804391217,0.0001560766774231511,0.00012142323283370888,3.839739766154613e-06,1000
2.4550898203592815,0.00015602522802751263,0.0001214083075956608,3.839267788686091e-06,1000
2.465069860279441,0.00015598359343664935,0.00012139700453781322,3.838910354612861e-06,1000
2.475049900199601,0.00015595189228635,0.00012138915343845934,3.838662081051916e-06,1000
2.4850299401197606,0.00015593027863595318,0.00012138454309889289,3.838516289313748e-06,1000
2.4950099800399204,0.0001559189636933546,0.00012138289335081835,3.838464119698938e-06,1000
